"symbol__gene_id","gene_id","module_color","module","FTA2_S7_L001","FTB2_S8_L001","FTC2_S9_L001","FTD2_S10_L001","FTE2_S11_L001","FTF2_S12_L001","GCA2_S1_L001","GCB2_S2_L001","GCC2_S3_L001","GCD2_S4_L001","GCE2_S5_L001","GCF2_S6_L001","band","chromosome_name","start_position","percentage_gc_content","transcript_count","gene_biotype","description","entrezgene_id","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons","symbol","set"
"MLP329__AT2G01530","AT2G01530","turquoise","1",4.27008977585131,3.59197428280597,4.26524261032051,6.72216860890028,6.1801425553955,7.21386013866842,4.9210552965099,6.5806971454844,5.78166545477158,5.61296224756122,5.28891307209733,6.91452921389835,NA,"Chr2",239669,NA,1,"protein_coding","MLP-like protein 329",NA,1019,456,1019,146,338,2,"MLP329","List"
"CYCJ18__AT2G01905","AT2G01905","turquoise","1",2.96781997187233,4.56672191421659,4.26524261032051,2,2.56800971751877,2.58647374483333,3.31851396598422,4.58561716086523,2.8876767722508,4.36516845360641,3.24543442317476,2.65755872340552,NA,"Chr2",410321,NA,1,"protein_coding","cyclin J18",NA,5680,705,5680,52,2523,9,"CYCJ18","List"
"__AT2G05510","AT2G05510","turquoise","1",2,2,2,5.46753965473897,3.77078041686956,5.43037304389323,2,4.48177158101729,2.8876767722508,2,2,4.69719682511661,NA,"Chr2",2015624,NA,6,"protein_coding","Glycine-rich protein family",NA,1149,310,1050,128,214,3,"","List"
"__AT2G07702","AT2G07702","turquoise","1",5.07177848993667,4.12356471687432,3.90679619196628,3.8620682090579,4.81372218762054,4.70427286642535,4.67326847516887,2,4.96376157483265,3.30185506933204,4.8139262842062,4.06203920772612,NA,"Chr2",3372595,NA,1,"protein_coding","None",NA,561,459,561,102,NA,1,"","List"
"__AT2G09250","AT2G09250","turquoise","1",8.01803725734683,8.54955119558171,8.70643492864912,8.94744332923671,8.08882644171288,6.46375505499809,6.5306041143456,9.70179938756031,9.67581474558834,9.78192235949103,8.27094009465638,7.38223439195159,NA,"Chr2",17224503,NA,1,"long_noncoding_rna",NA,NA,299,NA,299,NA,NA,1,"","List"
"__AT2G16890","AT2G16890","turquoise","1",3.41834919625327,4.0474850759855,3.90679619196628,3.42061666562067,3.66500451858964,3.70357668746633,4.2882510506065,4.77326012765103,5.24822252802424,3.67725359482565,4.42944937712037,2,NA,"Chr2",7316789,NA,4,"protein_coding","UDP-Glycosyltransferase superfamily protein",NA,2455,1148,2221,120,630,2,"","List"
"ERF53__AT2G20880","AT2G20880","turquoise","1",5.72109990278753,3.08354095880055,5.24195965997831,5.26672162341138,4.81372218762054,5.55873295009381,5.22757293502967,5.01563873892857,6.00181115963858,6.15807482595604,5.67691440808595,5.58144903728886,NA,"Chr2",8985959,NA,1,"protein_coding","Integrase-type DNA-binding superfamily protein",NA,1344,1011,1344,94,239,1,"ERF53","List"
"__AT2G21220","AT2G21220","turquoise","1",2.96781997187233,5.24886219622153,5.3356179119274,4.34275729809957,3.86932796390693,2.32283503130743,3.88337188828617,5.43255856859328,3.93884316736624,3.43813302302611,3.79394532813317,3.28896552670609,NA,"Chr2",9089226,NA,1,"protein_coding","SAUR-like auxin-responsive protein family ",NA,827,315,827,154,358,1,"","List"
"AGP2__AT2G22470","AT2G22470","turquoise","1",3.54189428613891,2.2914223035875,4.44411344604301,4.19961567117933,5.16363887646571,5.04837489878882,2.92330472536717,4.11608152963687,4.3125412629073,3.67725359482565,3.67511088040822,4.49038760156021,NA,"Chr2",9538127,NA,1,"protein_coding","arabinogalactan protein 2",NA,837,396,837,168,273,1,"AGP2","List"
"SNRK2.9__AT2G23030","AT2G23030","turquoise","1",4.64555312962501,4.0474850759855,5.17596273810333,6.24548408136202,6.08080608985512,6.27108060965041,3.88337188828617,4.97796575052791,4.7372458594505,4.67205012397825,3.90373195300829,5.83597013190049,NA,"Chr2",9803492,NA,1,"protein_coding","SNF1-related protein kinase 2.9",NA,3240,1020,3240,128,261,9,"SNRK2.9","List"
"__AT2G24600","AT2G24600","turquoise","1",4.40639323491541,6.25788145988908,7.02309645136572,6.1706912312477,6.62301072547627,5.70462082996628,3.76151728452404,6.09173400433746,6.87478759697568,5.4929041162487,4.92225816569364,5.71431516555045,NA,"Chr2",10452034,NA,4,"protein_coding","Ankyrin repeat family protein",NA,2560,1726,2526,178,304,4,"","List"
"__AT2G24800","AT2G24800","turquoise","1",2.96781997187233,5.65992501743739,4.60323348109286,3.54427291050152,4.54220107208499,2.32283503130743,3.13440010428144,4.24854772519576,3.93884316736624,3.97486477379796,3.40331093668934,3.59499702430447,NA,"Chr2",10571054,NA,2,"protein_coding","Peroxidase superfamily protein",NA,1583,861,1524,42,336,4,"","List"
"IQD6__AT2G26180","AT2G26180","turquoise","1",3.41834919625327,5.24886219622153,5.30506912145401,2.96959090003602,2.97449553209416,3.58798340755163,3.31851396598422,4.85865822446174,4.39258434333166,4.29510151353735,3.90373195300829,3.45008071856468,NA,"Chr2",11143290,NA,1,"protein_coding","IQ-domain 6",NA,1814,1251,1814,121,143,5,"IQD6","List"
"__AT2G27402","AT2G27402","turquoise","1",5.55504089446302,9.58451786575955,9.10920060917328,5.07496954436712,5.83472308343612,3.58798340755163,4.5313416404421,9.11235029099148,8.41705302696883,5.75021889565805,5.7668362010966,5.31467803137874,NA,"Chr2",11722770,NA,2,"protein_coding","None",NA,1631,159,1298,797,192,2,"","List"
"__AT2G28460","AT2G28460","turquoise","1",4.47000149355876,5.58116626761024,5.65919129780307,4.94635591404178,5.47664309891123,4.58873764692165,3.99573107495141,4.36986735637685,4.46841897190053,3.15134848235194,3.40331093668934,2.90003920100746,NA,"Chr2",12166573,NA,1,"protein_coding","Cysteine/Histidine-rich C1 domain family protein",NA,2302,2163,2302,82,57,1,"","List"
"GSTU6__AT2G29440","AT2G29440","turquoise","1",3.41834919625327,4.94773851144733,4.60323348109286,3.42061666562067,4.13005410585845,2.80929765959695,3.62841296473186,4.63486507257391,5.33181111183509,4.67205012397825,4.00575157692524,2,NA,"Chr2",12619630,NA,1,"protein_coding","glutathione S-transferase tau 6",NA,1602,672,1602,132,529,2,"GSTU6","List"
"GSTU1__AT2G29490","AT2G29490","turquoise","1",7.23122193281243,2.2914223035875,6.70988781835993,5.1930501058738,5.44503516715695,5.28946735216524,6.9625783280205,5.82090891839272,7.87109976951417,7.37657896667154,7.64611071592905,6.88664040926275,NA,"Chr2",12631341,NA,1,"protein_coding","glutathione S-transferase TAU 1",NA,1198,675,1198,178,252,2,"GSTU1","List"
"__AT2G30670","AT2G30670","turquoise","1",3.54189428613891,3.96716897851746,4.99641520544827,3.28535949585043,3.66500451858964,3.32464719552684,2.67593902155288,2.87482624209368,2,3.97486477379796,3.06813386049407,2.36592268146661,NA,"Chr2",13069091,NA,1,"protein_coding","NAD(P)-binding Rossmann-fold superfamily protein",NA,1830,789,1830,16,222,5,"","List"
"BAM6__AT2G32290","AT2G32290","turquoise","1",7.20342073288025,4.86149777136511,6.07587221387017,6.65516298421814,5.90610486906503,6.71860223636357,7.49905135726029,6.83364801454951,7.60320734336487,7.48283105773477,7.61416438816367,6.98198000956557,NA,"Chr2",13714516,NA,1,"protein_coding","beta-amylase 6",NA,2487,1734,2487,96,127,7,"BAM6","List"
"BGLU33__AT2G32860","AT2G32860","turquoise","1",3.85944399294282,5.21448396589449,5.63483226567764,4.19961567117933,4.86239206319249,3.17244286287282,5.22757293502967,5.98182736166103,6.45755876931531,4.61567509518503,4.56930580646987,4.15848786705327,NA,"Chr2",13940187,NA,2,"protein_coding","beta glucosidase 33",NA,3697,1844,3656,46,246,12,"BGLU33","List"
"__AT2G33850","AT2G33850","turquoise","1",2.96781997187233,4.19583252033738,4.38691900109432,3.28535949585043,2.56800971751877,2,3.62841296473186,4.24854772519576,2.35996874649857,3.43813302302611,4.1010309351639,2.65755872340552,NA,"Chr2",14320865,NA,1,"protein_coding","None",NA,1218,804,1218,58,356,1,"","List"
"__AT2G36690","AT2G36690","turquoise","1",4.94320496720608,6.9643635676514,7.43642563283588,4.12234082545011,4.28090168095409,3.91021324550651,4.67326847516887,6.735465680017,5.68960332189124,3.56264180082731,4.69679451613334,4.24889070481123,NA,"Chr2",15379660,NA,2,"protein_coding","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",NA,2472,1101,2309,118,74,4,"","List"
"UGT73C1__AT2G36750","AT2G36750","turquoise","1",7.96383184184563,4.0474850759855,6.42743185158515,6.52610386952335,6.08080608985512,6.78572426324857,6.67260006545116,6.07398788378661,6.14734639551817,6.61160390838087,6.37441012272101,7.10809975241027,NA,"Chr2",15410376,NA,1,"protein_coding","UDP-glucosyl transferase 73C1",NA,1689,1476,1689,58,155,1,"UGT73C1","List"
"ChlAKR__AT2G37770","AT2G37770","turquoise","1",6.18633348819471,2.9224908682581,6.57556135210584,5.37062196651257,6.23661880651563,6.51212485356812,6.63838969861998,5.73317658302167,6.34135036882411,7.17676026700213,6.89670229254532,6.44538244175724,NA,"Chr2",15834766,NA,2,"protein_coding","NAD(P)-linked oxidoreductase superfamily protein",NA,2236,900,2168,64,416,6,"ChlAKR","List"
"__AT2G38465","AT2G38465","turquoise","1",4.58937640951012,2.74117675152558,3.63932287417553,4.34275729809957,3.14155867013801,3.81059136609022,4.67326847516887,2.87482624209368,4.7372458594505,2.98329193367204,4.92225816569364,4.15848786705327,NA,"Chr2",16106210,NA,1,"protein_coding","None",NA,726,255,726,125,183,2,"","List"
"MLO12__AT2G39200","AT2G39200","turquoise","1",2,4.12356471687432,4.38691900109432,2.56476115137027,2.31178034857012,3.00226627293868,2.3771994527339,4.42690419356513,5.06494327196833,2.79304560190314,2,2.90003920100746,NA,"Chr2",16356041,NA,1,"protein_coding","Seven transmembrane MLO family protein",NA,3903,1731,3903,146,214,15,"MLO12","List"
"UMAMIT14__AT2G39510","AT2G39510","turquoise","1",2,3.6953089545868,3.04096109813025,2.30984126106683,2,3.00226627293868,2,4.36986735637685,4.79729525922021,2.57384531726652,2,2.65755872340552,NA,"Chr2",16491143,NA,1,"protein_coding","nodulin MtN21 /EamA-like transporter family protein",NA,2201,1125,2201,258,215,7,"UMAMIT14","List"
"__AT2G41480","AT2G41480","turquoise","1",2.56358909979754,2.9224908682581,2.27681772886145,4.04069150523463,4.13005410585845,3.70357668746633,2.3771994527339,4.18383445073042,4.67458805652285,4.67205012397825,3.90373195300829,4.06203920772612,NA,"Chr2",17296894,NA,1,"protein_coding","Peroxidase superfamily protein",NA,1832,987,1832,35,92,4,"","List"
"RLP29__AT2G42800","AT2G42800","turquoise","1",3.54189428613891,5.24886219622153,5.20933854957614,4.34275729809957,5.37966274073747,3.32464719552684,4.86298317974561,5.53987680969708,5.86820360116974,5.64147815564124,5.36766679236413,4.49038760156021,NA,"Chr2",17807906,NA,1,"protein_coding","receptor like protein 29",NA,2360,1389,2360,720,251,1,"RLP29","List"
"ATPMEPCRD__AT2G43050","AT2G43050","turquoise","1",2.77981622109524,4.45336602539599,5.72989380182912,3.65816199162202,3.14155867013801,3.58798340755163,2.92330472536717,5.9432489817671,5.3718567272808,3.43813302302611,3.67511088040822,4.06203920772612,NA,"Chr2",17902370,NA,1,"protein_coding","Plant invertase/pectin methylesterase inhibitor superfamily",NA,2074,1557,2074,138,269,2,"ATPMEPCRD","List"
"IPMI2__AT2G43100","AT2G43100","turquoise","1",8.17895847168806,7.50212541733026,8.09303674312794,7.98387235430261,8.20660466907949,7.92331748481504,7.08193594227863,8.93937860960354,9.19081063453725,8.31995084654525,9.09796064447157,6.21808671999874,NA,"Chr2",17920647,NA,1,"protein_coding","isopropylmalate isomerase 2",NA,1198,771,1198,38,389,1,"IPMI2","List"
"__AT2G43120","AT2G43120","turquoise","1",3.65568908029843,4.98899966733847,5.55918573254443,4.19961567117933,5.34583106438453,4.75874642840313,4.45477398239619,4.58561716086523,5.06494327196833,3.43813302302611,3.54560226389378,2.65755872340552,NA,"Chr2",17927181,NA,2,"protein_coding","RmlC-like cupins superfamily protein",NA,1958,1042,1914,64,240,7,"","List"
"__AT2G43140","AT2G43140","turquoise","1",5.03018093822585,6.61493678720619,7.06015535402369,5.43595168780665,5.62506113004825,5.64802338466952,3.99573107495141,7.11970402928871,5.41082073159645,4.43198950709799,4.1010309351639,4.98712682751229,NA,"Chr2",17931254,NA,2,"protein_coding","basic helix-loop-helix (bHLH) DNA-binding superfamily protein",NA,4495,784,4495,946,426,6,"","List"
"__AT2G43620","AT2G43620","turquoise","1",2,4.0474850759855,4.13235092359754,3.13609720467821,4.04827123026396,2.58647374483333,3.13440010428144,4.58561716086523,4.39258434333166,3.43813302302611,3.40331093668934,2.65755872340552,NA,"Chr2",18093694,NA,1,"protein_coding","Chitinase family protein",NA,1400,852,1400,68,260,2,"","List"
"__AT2G44070","AT2G44070","turquoise","1",3.54189428613891,4.94773851144733,5.03415688291066,4.90080406370795,3.55085535493351,4.17344877832975,3.76151728452404,4.24854772519576,2.35996874649857,4.14385037830125,3.90373195300829,2.90003920100746,NA,"Chr2",18230865,NA,1,"protein_coding","NagB/RpiA/CoA transferase-like superfamily protein",NA,1766,1002,1766,161,232,4,"","List"
"BGLU15__AT2G44450","AT2G44450","turquoise","1",2.30914208896315,4.62022588337996,4.99641520544827,2.96959090003602,3.29126817834303,3.70357668746633,2,4.42690419356513,4.04172626762468,3.30185506933204,2.86595017324234,3.59499702430447,NA,"Chr2",18340602,NA,2,"protein_coding","beta glucosidase 15",NA,3326,1294,2550,216,144,10,"BGLU15","List"
"CYCP4__AT2G44740","AT2G44740","turquoise","1",5.52540636160923,7.03501524681046,5.39484080931985,5.46753965473897,5.53785438459296,4.6476614973498,4.19717904383482,5.5906835180665,6.23680484680414,5.77617001480711,5.61369367984282,3.95867775465171,NA,"Chr2",18441828,NA,1,"protein_coding","cyclin p4",NA,1578,609,1578,101,459,2,"CYCP4","List"
"CB5-C__AT2G46650","AT2G46650","turquoise","1",7.26747596344281,7.03501524681046,7.42936146885743,6.46481688518216,6.37723182953638,5.93496978116723,6.47353294351647,7.77005803873495,8.49164471959194,7.74836598044954,7.95749935451101,6.07714094330531,NA,"Chr2",19151481,NA,1,"protein_coding","cytochrome B5 isoform C",NA,1259,399,1259,326,345,3,"CB5-C","List"
"MYB2__AT2G47190","AT2G47190","turquoise","1",5.07177848993667,3.08354095880055,4.95765960117708,3.8620682090579,4.04827123026396,4.17344877832975,4.60404963205988,3.29814660836026,2,4.49585214076155,4.00575157692524,4.82024367958644,NA,"Chr2",19375985,NA,1,"protein_coding","myb domain protein 2",NA,1559,822,1559,299,246,3,"MYB2","List"
"__AT3G01345","AT3G01345","turquoise","1",7.48322378231874,3.59197428280597,2.70890124036728,5.87337661139893,4.81372218762054,3.91021324550651,4.97688003496949,3.17036147454436,2.35996874649857,3.56264180082731,4.1010309351639,2.90003920100746,NA,"Chr3",129138,NA,1,"protein_coding","Expressed protein",NA,1612,1401,1612,181,30,1,"","List"
"__AT3G01710","AT3G01710","turquoise","1",3.54189428613891,5.34733902586762,5.24195965997831,3.28535949585043,4.28090168095409,3.58798340755163,3.76151728452404,4.85865822446174,4.54046566909779,3.30185506933204,3.24543442317476,2.90003920100746,NA,"Chr3",259639,NA,4,"protein_coding","TPX2 (targeting protein for Xklp2) protein family",NA,2245,1128,1928,124,313,7,"","List"
"__AT3G01835","AT3G01835","turquoise","1",5.3673512050614,6.93299197436775,6.49665394344794,5.61586956912023,3.77078041686956,3.17244286287282,4.80247511810347,5.92356591424302,4.39258434333166,3.67725359482565,3.54560226389378,3.84733554617061,NA,"Chr3",1966225,NA,1,"long_noncoding_rna",NA,NA,632,NA,632,NA,NA,1,"","List"
"AK3__AT3G02020","AT3G02020","turquoise","1",7.70431129746069,6.85702446472768,7.73458330409623,6.96282588413701,7.47323263274858,5.32600482646214,6.83244802565622,8.11190986552574,8.8230569537819,6.41089426596852,8.0439706383698,4.76003168175546,NA,"Chr3",337712,NA,1,"protein_coding","aspartate kinase 3",NA,6201,1680,6201,399,3027,13,"AK3","List"
"SRG3__AT3G02040","AT3G02040","turquoise","1",10.9725794009671,9.01916350432262,10.5210190197742,9.23124923572075,10.4897693322913,10.2405281853062,10.7812412285521,9.29386896103223,11.2540585014576,11.1199998426905,11.6585427321864,10.5635325275547,NA,"Chr3",348167,NA,1,"protein_coding","senescence-related gene 3",NA,1844,1086,1844,101,338,3,"SRG3","List"
"GSTF11__AT3G03190","AT3G03190","turquoise","1",4.75174160479837,4.72162547093278,4.91783408448195,4.27296103902821,4.41745909172231,3.32464719552684,4.97688003496949,5.31661099877087,6.05197195766464,4.92496568629,5.85148058329615,3.10756886818276,NA,"Chr3",734892,NA,1,"protein_coding","glutathione S-transferase F11",NA,1096,645,1096,179,110,3,"GSTF11","List"
"CHAT__AT3G03480","AT3G03480","turquoise","1",5.74700892385706,2,4.70033079031328,5.52871349810425,5.12426723675482,5.81156088521029,4.2882510506065,3.52407432404682,4.6090849138859,4.55700724667049,5.40548807740679,5.35594345501498,NA,"Chr3",828235,NA,1,"protein_coding","acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase",NA,1692,1365,1692,63,165,2,"CHAT","List"
"LTL1__AT3G04290","AT3G04290","turquoise","1",6.31315053363384,8.56668687122745,7.5119307543725,5.7503607928282,7.01618449376216,5.78555980276585,7.21556198047755,7.29078433066826,6.43882916491253,6.8744117999602,6.69768310961656,6.10160902669922,NA,"Chr3",1133320,NA,1,"protein_coding","Li-tolerant lipase 1",NA,3078,1101,3078,174,300,5,"LTL1","List"
"__AT3G04700","AT3G04700","turquoise","1",5.26347703250568,2,2,2.78132941915586,4.90947348311746,4.81123778455772,4.45477398239619,4.04498927721804,4.7372458594505,2.79304560190314,4.35408483118573,4.41429344752499,NA,"Chr3",1276668,NA,1,"protein_coding","Protein of unknown function (DUF1685)",NA,1157,576,1157,280,217,2,"","List"
"__AT3G05470","AT3G05470","turquoise","1",3.76116064390409,5.40944361100515,5.39484080931985,3.76371454300979,4.20744856567678,4.00339807580492,5.59171192102259,4.63486507257391,3.82805587208358,4.29510151353735,4.1010309351639,2.36592268146661,NA,"Chr3",1579419,NA,1,"protein_coding","Actin-binding FH2 (formin homology 2) family protein",NA,3655,2655,3655,526,248,4,"","List"
"__AT3G05730","AT3G05730","turquoise","1",8.83028293807433,10.5448876751107,9.79877975906924,8.93054230113044,9.09101002258904,8.289873236209,8.77833747929312,9.71474105630661,8.48709403800279,9.2726646637521,9.60211840029736,7.16725246407405,NA,"Chr3",1695156,NA,1,"protein_coding","None",NA,1553,261,1553,914,218,2,"","List"
"RCI2B__AT3G05890","AT3G05890","turquoise","1",2.56358909979754,4.51115701285999,3.42876238177445,3.95414256187631,4.71116127410457,3.70357668746633,2.67593902155288,5.34648314448277,3.82805587208358,4.72630482596946,3.90373195300829,3.28896552670609,NA,"Chr3",1757440,NA,1,"protein_coding","Low temperature and salt responsive protein family",NA,1368,165,1368,355,352,3,"RCI2B","List"
"NP3__AT3G06030","AT3G06030","turquoise","1",4.69962413703302,5.52616559745878,6.07587221387017,4.27296103902821,5.16363887646571,3.91021324550651,4.09996830698787,5.53987680969708,3.82805587208358,4.14385037830125,4.92225816569364,2.36592268146661,NA,"Chr3",1818732,NA,1,"protein_coding","NPK1-related protein kinase 3",NA,4127,1956,4127,153,163,17,"NP3","List"
"PYK10__AT3G09260","AT3G09260","turquoise","1",11.0455095107777,12.6528509855151,12.5032193255352,11.1871508618979,11.4829056049417,10.9300741317878,11.8485565070841,13.2038017804165,13.7099088966094,12.8574301969282,12.294215327001,11.8553377732946,NA,"Chr3",2840477,NA,1,"protein_coding","Glycosyl hydrolase superfamily protein",NA,3305,1575,3305,51,180,13,"PYK10","List"
